image,kontext_images,prompt
/data/datasets/DROID/train_v8/final/30314_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v12/kontext/30314_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the cup. Place it in the bowl."
/data/datasets/DROID/train_v8/final/30314_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v12/kontext/30314_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the knife. Place it in the cup."
/data/datasets/DROID/train_v8/final/11300_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v12/kontext/11300_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the cup. Place it on the table."
/data/datasets/DROID/train_v8/final/11300_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v12/kontext/11300_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the bowl. Place it on the table."
/data/datasets/DROID/train_v8/final/90405_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v12/kontext/90405_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the block. Place it in the bowl."
/data/datasets/DROID/train_v8/final/90405_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v12/kontext/90405_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the block. Place it in the bowl."
/data/datasets/DROID/train_v8/final/41090_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v12/kontext/41090_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the cup. Place it on the cup."
/data/datasets/DROID/train_v8/final/41090_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v12/kontext/41090_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the cup. Place it on the cup."
/data/datasets/DROID/train_v8/final/69850_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v12/kontext/69850_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the glue. Place it on the desktop."
/data/datasets/DROID/train_v8/final/69850_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v12/kontext/69850_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the glue. Place it in the mug."
/data/datasets/DROID/train_v8/final/41083_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v12/kontext/41083_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the K-cup. Place it on the cylinder."
/data/datasets/DROID/train_v8/final/67395_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v12/kontext/67395_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the marker. Place it on the table."
/data/datasets/DROID/train_v8/final/67395_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v12/kontext/67395_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the marker. Place it in the cup."
/data/datasets/DROID/train_v8/final/26552_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v12/kontext/26552_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the clothes and towels. Place it on the tabletop."
/data/datasets/DROID/train_v8/final/26552_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v12/kontext/26552_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the clothes and towels. Place it on the tabletop."
/data/datasets/DROID/train_v8/final/27881_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v12/kontext/27881_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the measuring cup. Place it on the countertop."
/data/datasets/DROID/train_v8/final/27881_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v12/kontext/27881_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the measuring cup. Place it on the measuring cup."
/data/datasets/DROID/train_v8/final/50728_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v12/kontext/50728_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the block. Place it in the bowl."
/data/datasets/DROID/train_v8/final/50728_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v12/kontext/50728_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the block. Place it in the bowl."
/data/datasets/DROID/train_v8/final/82177_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v12/kontext/82177_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the plate. Place it on the table."
/data/datasets/DROID/train_v8/final/82177_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v12/kontext/82177_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the lid. Place it on the table."
/data/datasets/DROID/train_v8/final/49584_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v12/kontext/49584_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the towel. Place it on the tripod."
/data/datasets/DROID/train_v8/final/49584_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v12/kontext/49584_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the towel. Place it on the table."
/data/datasets/DROID/train_v8/final/78588_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v12/kontext/78588_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the coffee cup. Place it on the tabletop."
/data/datasets/DROID/train_v8/final/78588_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v12/kontext/78588_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the coffee pod. Place it in the slot of coffee machine."
/data/datasets/DROID/train_v8/final/66202_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v12/kontext/66202_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the fabric. Place it on the seat of chair."
/data/datasets/DROID/train_v8/final/47841_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v12/kontext/47841_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the pen. Place it on the table."
/data/datasets/DROID/train_v8/final/47841_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v12/kontext/47841_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the pen. Place it in the cup."
/data/datasets/DROID/train_v8/final/83729_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v12/kontext/83729_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the water bottle. Place it in the box."
/data/datasets/DROID/train_v8/final/83729_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v12/kontext/83729_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the water bottle. Place it in the box."
/data/datasets/DROID/train_v8/final/38712_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v12/kontext/38712_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the cup. Place it in the cup."
/data/datasets/DROID/train_v8/final/38712_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v12/kontext/38712_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the stacked cups. Place it in the cup."
/data/datasets/DROID/train_v8/final/63977_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v12/kontext/63977_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the block. Place it in the bowl."
/data/datasets/DROID/train_v8/final/85419_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v12/kontext/85419_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the cup. Place it in the cup."
/data/datasets/DROID/train_v8/final/85419_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v12/kontext/85419_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the stack cups. Place it in the cup."
/data/datasets/DROID/train_v8/final/57328_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v12/kontext/57328_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the bottle. Place it on the counter."
/data/datasets/DROID/train_v8/final/57328_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v12/kontext/57328_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the bottle. Place it on the counter."
/data/datasets/DROID/train_v8/final/62933_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v12/kontext/62933_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the object. Place it in the box."
/data/datasets/DROID/train_v8/final/36405_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v12/kontext/36405_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the cube. Place it in the bowl."
/data/datasets/DROID/train_v8/final/36405_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v12/kontext/36405_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the cube. Place it in the bowl."
/data/datasets/DROID/train_v8/final/51357_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v12/kontext/51357_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the clothes. Place it on the table."
/data/datasets/DROID/train_v8/final/51357_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v12/kontext/51357_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the clothes. Place it on the table."
/data/datasets/DROID/train_v8/final/51873_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v12/kontext/51873_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the plate. Place it on the towel."
/data/datasets/DROID/train_v8/final/51873_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v12/kontext/51873_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the ball. Place it on the plate."
/data/datasets/DROID/train_v8/final/3159_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v12/kontext/3159_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the item. Place it on the sofa's armrest."
/data/datasets/DROID/train_v8/final/41035_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v12/kontext/41035_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the block. Place it in the bowl."
/data/datasets/DROID/train_v8/final/41035_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v12/kontext/41035_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the piece. Place it in the bowl."
/data/datasets/DROID/train_v8/final/15123_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v12/kontext/15123_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the glue. Place it on the table."
/data/datasets/DROID/train_v8/final/15123_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v12/kontext/15123_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the glue. Place it in the cup."
/data/datasets/DROID/train_v8/final/49515_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v12/kontext/49515_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the t-shirt. Place it on the box."
/data/datasets/DROID/train_v8/final/49515_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v12/kontext/49515_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the clothing. Place it on the box."
/data/datasets/DROID/train_v8/final/62282_exterior_image_1_left_pair0.png,/data/datasets/DROID/train_v12/kontext/62282_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the cup. Place it in the cup."
/data/datasets/DROID/train_v8/final/62282_exterior_image_1_left_pair1.png,/data/datasets/DROID/train_v12/kontext/62282_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the stack of cups. Place it in the cup."
/data/datasets/DROID/train_v8/final/48292_exterior_image_2_left_pair0.png,/data/datasets/DROID/train_v12/kontext/48292_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the bottle of spices. Place it on the countertop."
/data/datasets/DROID/train_v8/final/48292_exterior_image_2_left_pair1.png,/data/datasets/DROID/train_v12/kontext/48292_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the semi-transparent copy inside the blue box shows the object at its destination. Show the scene after the object has been moved to the marked location. Pick up the lid. Place it on the table."
